name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2023-06-11,30,17,24.2,29.6,17,24,13.9,55.2,0,0,0,,0,0,36.2,20.9,97,1015.3,7,37,252.9,22,8,,2023-06-11T05:18:46,2023-06-11T22:01:40,0.76,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-12,28.9,18.6,24.3,27.8,18.6,24,10.7,43.7,0,0,0,,0,0,34.7,20.9,68.8,1015.5,65.7,36.8,291,25.1,9,,2023-06-12T05:18:27,2023-06-12T22:02:21,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-13,26.5,16.5,22.4,26.5,16.5,22.4,9.5,45,0,0,0,,0,0,39.2,29.5,57.2,1014.7,0.4,38.8,292.3,25.3,8,,2023-06-13T05:18:11,2023-06-13T22:02:59,0.83,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-14,24.8,15.1,20.7,24.8,15.1,20.7,9.6,50.9,0,0,0,,0,0,38.6,25.2,66,1017.2,2,40.2,298.8,25.8,8,,2023-06-14T05:17:59,2023-06-14T22:03:35,0.87,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-15,26,13.4,20.7,26,13.4,20.7,11,56.9,0,0,0,,0,0,34.9,18.2,39.7,1019.7,1.9,32,277.3,23,8,,2023-06-15T05:17:50,2023-06-15T22:04:08,0.9,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,remote,06269099999,06257099999"
Amsterdam,2023-06-16,24.9,14.3,19.9,24.9,14.3,19.9,9.3,54.7,0,0,0,,0,0,38.7,19.8,352.3,1019.1,0,38.6,314,27.3,9,,2023-06-16T05:17:44,2023-06-16T22:04:37,0.94,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-17,25.7,11.4,19.2,25.7,11.4,19.2,10.5,61.6,0,0,0,,0,0,27.9,13.7,342.2,1015.8,64.3,31.6,280.7,24.1,8,,2023-06-17T05:17:41,2023-06-17T22:05:04,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-18,25.2,18,22.1,25.2,18,22.1,13.7,59.8,0,0,0,,0,0,37.2,20.1,115.5,1011.9,66.3,29.7,148.9,13.1,6,,2023-06-18T05:17:41,2023-06-18T22:05:27,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-19,22.8,17.2,20.5,22.8,17.2,20.5,14.2,68.4,0,0,0,,0,0,50.4,31.4,229.6,1011,87.7,31.4,220.8,19,8,,2023-06-19T05:17:45,2023-06-19T22:05:48,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-20,28.2,18.7,21.9,28.6,18.7,22,15.9,70.5,13.926,100,4.17,rain,0,0,54,20.9,123.7,1010.7,99.3,32,191.7,16.7,8,,2023-06-20T05:17:51,2023-06-20T22:06:05,0.07,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-21,22.1,17,19.8,22.1,17,19.8,15.9,79.1,2.331,100,8.33,rain,0,0,35.3,24.1,246.9,1015.7,52.6,26.7,300.2,25.9,9,,2023-06-21T05:18:01,2023-06-21T22:06:19,0.11,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-22,23.3,13.8,19.4,23.3,13.8,19.4,15.6,79.6,0.084,100,8.33,rain,0,0,32.4,20.2,23.1,1018,95.6,22.6,159.8,13.9,6,,2023-06-22T05:18:14,2023-06-22T22:06:29,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-23,23.1,15.4,19.8,23.1,15.4,19.8,13.9,71.2,0.208,100,4.17,rain,0,0,32.4,17,306.6,1022.5,52,26.4,301.2,26,8,,2023-06-23T05:18:31,2023-06-23T22:06:37,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-24,24.7,15.8,21,24.7,15.8,21,15,69.2,0,0,0,,0,0,27.7,16.9,244.2,1023.5,4.8,34.5,295.8,25.6,8,,2023-06-24T05:18:50,2023-06-24T22:06:41,0.2,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-25,30,18.1,24.4,29.5,18.1,24.3,15.2,60.5,0,0,0,,0,0,31.5,19,146.4,1016.9,0.1,30.9,303.7,26.1,8,,2023-06-25T05:19:12,2023-06-25T22:06:42,0.24,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-26,23.8,16.6,19.7,23.8,16.6,19.7,13.6,68.5,0,0,0,,0,0,45.3,30.7,269.2,1016.5,55.4,37.4,257.6,22.3,10,,2023-06-26T05:19:38,2023-06-26T22:06:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-27,20,15.3,17.7,20,15.3,17.7,11.6,68.8,0.625,100,8.33,rain,0,0,36.4,25,278.5,1020.1,95.3,35,217.3,18.7,8,,2023-06-27T05:20:06,2023-06-27T22:06:35,0.3,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-28,21.5,14.5,18.1,21.5,14.5,18.1,15.3,84.1,2.589,100,41.67,rain,0,0,30.8,20.3,215.5,1017.8,100,22,132.9,11.6,6,,2023-06-28T05:20:37,2023-06-28T22:06:26,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-06-29,21.2,14.2,18.6,21.2,14.2,18.6,15.8,83.8,0.141,100,12.5,rain,0,0,41.8,27.4,250,1014.5,99.1,18.5,111.7,9.5,5,,2023-06-29T05:21:11,2023-06-29T22:06:14,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,remote,06269099999,06257099999"
Amsterdam,2023-06-30,21.9,11.1,17,21.9,11.1,17,10.8,68.3,0.093,100,4.17,rain,0,0,46.8,31.2,244.4,1012.6,30.8,14.1,210.8,18.2,8,,2023-06-30T05:21:49,2023-06-30T22:05:59,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-07-01,18.7,16,17.5,18.7,16,17.5,15.2,86.6,3.676,100,16.67,rain,0,0,46.8,31.2,235.6,1004,83.3,11,97.2,8.6,4,,2023-07-01T05:22:28,2023-07-01T22:05:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-07-02,19.6,14.2,17.3,19.6,14.2,17.3,10.1,63.3,0.552,100,8.33,rain,0,0,50.4,33,257.9,1008.6,37.9,13.3,171.2,14.9,9,,2023-07-02T05:23:11,2023-07-02T22:05:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-07-03,18.7,15.1,17.1,18.7,15.1,17.1,10.4,65.3,0.164,100,8.33,rain,0,0,57.6,38.1,249.4,1008.7,47.3,13.2,156.1,13.5,7,,2023-07-03T05:23:56,2023-07-03T22:04:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-07-04,19.5,14.1,16.8,19.5,14.1,16.8,10.4,66.3,4.009,100,16.67,rain,0,0,46.8,30.7,245.1,1010.3,47,15,163.9,14.2,7,,2023-07-04T05:24:44,2023-07-04T22:04:26,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-07-05,17,12.2,14.6,17,12.2,14.6,12.4,86.7,24.311,100,20.83,rain,0,0,100.8,73.4,238.8,1005.8,55.5,11.4,85.5,7.6,4,,2023-07-05T05:25:35,2023-07-05T22:03:55,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-06,20.1,12.6,17,20.1,12.6,17,11.4,71.4,1.008,100,4.17,rain,0,0,38.5,27.8,233.9,1016.1,41,13.8,250,21.8,8,,2023-07-06T05:26:28,2023-07-06T22:03:20,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-07,27.1,12.1,20.2,26.5,12.1,20.2,10.9,59,0,0,0,,0,0,30.2,20.8,123.3,1018.7,15.7,14.5,299.1,26,8,,2023-07-07T05:27:23,2023-07-07T22:02:43,0.64,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-08,31.2,17.6,24.1,30.8,17.6,24.1,14.7,57.6,0,0,0,,0,0,32.4,19.1,85.5,1016.2,16.9,15,290,25,10,,2023-07-08T05:28:21,2023-07-08T22:02:02,0.67,Clear,Clear conditions throughout the day.,clear-day,"D3248,06260099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-07-09,27.2,18.1,21.9,28.3,18.1,22,17.7,78,6.715,100,8.33,rain,0,0,43.2,32.2,333.7,1017.8,47.8,12.6,181.3,15.7,8,,2023-07-09T05:29:21,2023-07-09T22:01:19,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-10,22.9,16.9,20,22.9,16.9,20,13.7,69.6,0.273,100,8.33,rain,0,0,36,24.7,265.7,1020.1,42.2,14.1,301.8,26.2,8,,2023-07-10T05:30:23,2023-07-10T22:00:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-11,24.7,15.4,20.9,24.7,15.4,20.9,15.2,70.6,0.292,100,4.17,rain,0,0,50.4,28.6,223.7,1012,41,15.7,282.3,24.5,8,,2023-07-11T05:31:27,2023-07-11T21:59:43,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D3248,06260099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2023-07-12,20.9,17,18.8,20.9,17,18.8,14.2,75.4,0.7,100,12.5,rain,0,0,43.2,31.1,243.5,1010.1,50,13.9,213.5,18.4,9,,2023-07-12T05:32:34,2023-07-12T21:58:50,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-13,20.7,16,18.3,20.7,16,18.3,14,76.4,4.865,100,16.67,rain,0,0,49.3,32.8,249.4,1015.1,42.6,13.9,268.2,23.2,9,,2023-07-13T05:33:42,2023-07-13T21:57:55,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-14,22,14.4,18.6,22,14.4,18.6,13.5,73.4,0.171,100,4.17,rain,0,0,31.3,20.7,167.1,1012.8,44.5,14.6,172.6,15,9,,2023-07-14T05:34:53,2023-07-14T21:56:57,0.88,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-15,25.2,18.1,20.9,25.2,18.1,20.9,14.5,67.3,1.337,100,4.17,rain,0,0,57.6,37.4,210,1003.7,46.2,15.3,148.9,12.9,5,,2023-07-15T05:36:05,2023-07-15T21:55:56,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-16,20.8,17,18.7,20.8,17,18.7,11.6,64,0.325,100,8.33,rain,0,0,72,48.9,221.5,1009.9,50.4,13.7,210.8,18.3,10,,2023-07-16T05:37:19,2023-07-16T21:54:52,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-17,19.9,15.2,17.8,19.9,15.2,17.8,12.5,71.5,1.108,100,20.83,rain,0,0,46.8,33,240,1016.7,36,13.9,234.4,20.4,10,,2023-07-17T05:38:35,2023-07-17T21:53:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-18,22,14,18.1,22,14,18.1,13,73.5,0.105,100,4.17,rain,0,0,32.4,16.7,231.6,1018.2,42.2,13.9,207.5,17.8,8,,2023-07-18T05:39:52,2023-07-18T21:52:37,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-19,20.7,14.5,17.5,20.7,14.5,17.5,13.5,77.6,0.288,100,8.33,rain,0,0,28.8,20.5,290.1,1013.4,51.1,14.4,212.5,18.4,10,,2023-07-19T05:41:11,2023-07-19T21:51:25,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-20,20.5,11,16.6,20.5,11,16.6,11.2,72.6,0.489,100,8.33,rain,0,0,21.6,13.3,313.4,1014.3,37,15,266.8,23,9,,2023-07-20T05:42:31,2023-07-20T21:50:11,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-21,19.5,12.7,16.3,19.5,12.7,16.3,11.2,72.5,0.098,100,4.17,rain,0,0,39.6,30.1,279,1011.7,42.8,13.5,140.6,12,5,,2023-07-21T05:43:53,2023-07-21T21:48:55,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-22,18.5,13.8,16.2,18.5,13.8,16.2,12.5,79.7,0.815,100,16.67,rain,0,0,54,33.2,221,1011.8,52.4,11.7,89.6,7.7,4,,2023-07-22T05:45:16,2023-07-22T21:47:36,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-23,21.8,15,17.7,21.8,15,17.7,14.4,81.9,4.341,100,12.5,rain,0,0,56,40.3,210.8,1004.8,73.1,12,138.8,12.1,10,,2023-07-23T05:46:41,2023-07-23T21:46:14,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-24,19.8,13.4,17.5,19.8,13.4,17.5,14.1,80.4,0.185,100,4.17,rain,0,0,43.2,26.4,264.3,1002.9,64.1,14.2,166.8,14.6,8,,2023-07-24T05:48:06,2023-07-24T21:44:50,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-25,18,11.7,15.2,18,11.7,15.2,9.7,70.6,0,0,0,,0,0,39.6,25.7,310.1,1007.7,37,14,279.5,24.1,10,,2023-07-25T05:49:33,2023-07-25T21:43:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-26,19.8,10.8,15.9,19.8,10.8,15.9,10.4,71.3,0.754,100,12.5,rain,0,0,39.6,28.1,254.4,1011.1,41.8,14.6,254.1,21.9,9,,2023-07-26T05:51:01,2023-07-26T21:41:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-27,19.1,14.1,17.1,19.1,14.1,17.1,15.6,91.2,12.891,100,25,rain,0,0,39.6,29.4,221.6,1004.1,81.2,8.8,50.3,4.3,2,,2023-07-27T05:52:30,2023-07-27T21:40:26,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-28,21.9,18.1,19.5,21.9,18.1,19.5,17.2,86.8,0.881,100,12.5,rain,0,0,33.5,22.4,238,1005.4,82.4,12.5,125.9,10.9,6,,2023-07-28T05:54:00,2023-07-28T21:38:53,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-29,21.7,17,18.9,21.7,17,18.9,15.3,80.3,0.509,100,4.17,rain,0,0,41.4,29.2,230,1006.1,51.2,14.5,161,13.8,6,,2023-07-29T05:55:31,2023-07-29T21:37:19,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-30,20.5,16.9,18.1,20.5,16.9,18.1,13.8,76.2,0.712,100,12.5,rain,0,0,57.6,39.9,237.4,1009,50.9,13,164.9,14.3,7,,2023-07-30T05:57:02,2023-07-30T21:35:42,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-07-31,19.7,16,17.9,19.7,16,17.9,16.4,91.2,20.501,100,29.17,rain,0,0,50.4,37.1,232.5,1004.5,81.3,9.2,57.7,5,3,,2023-07-31T05:58:35,2023-07-31T21:34:04,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-01,19,16.1,17.4,19,16.1,17.4,14,80.8,3.5,100,20.83,rain,0,0,54,38,259,998.8,53.1,13.6,110.1,9.4,5,,2023-08-01T06:00:08,2023-08-01T21:32:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-02,20.9,15,17.3,20.9,15,17.3,14.8,85.9,11.187,100,16.67,rain,0,0,61.2,46.4,198.3,992.3,67.1,11.7,123.8,10.6,9,,2023-08-02T06:01:41,2023-08-02T21:30:41,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-03,19.4,16.1,17.4,19.4,16.1,17.4,15,86.1,6.416,100,12.5,rain,0,0,54,34.5,290.7,996.7,77.5,12.5,114,9.7,4,,2023-08-03T06:03:16,2023-08-03T21:28:57,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-04,19,15,16.9,19,15,16.9,13.7,81.6,1.616,100,20.83,rain,0,0,32.4,22.4,312.1,1012.9,47.8,14.3,180.8,15.6,7,,2023-08-04T06:04:51,2023-08-04T21:27:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-05,18.2,13.3,15.6,18.2,13.3,15.6,13.2,86.2,1.407,100,12.5,rain,0,0,36,25.6,165.9,1011.1,65.4,12.2,87.5,7.6,4,,2023-08-05T06:06:26,2023-08-05T21:25:24,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-06,16.9,14.1,15.1,16.9,14.1,15.1,13.6,90.9,32.215,100,33.33,rain,0,0,57.6,37.9,318.9,1007,77.8,9.3,59.5,5,3,,2023-08-06T06:08:02,2023-08-06T21:23:34,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-07,17.8,14.1,15.8,17.8,14.1,15.8,11.2,74.6,4.588,100,12.5,rain,0,0,61.2,34.2,293.8,1014.5,65.8,13.4,170.4,13.6,9,,2023-08-07T06:09:39,2023-08-07T21:21:44,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Amsterdam,2023-08-08,18.6,14.2,16.4,18.6,14.2,16.4,11.7,74.2,0.173,100,12.5,rain,0,0,54,38,257.6,1012.6,54.1,15.1,130.7,11.2,5,,2023-08-08T06:11:16,2023-08-08T21:19:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-09,19.9,11.6,15.9,19.9,11.6,15.9,12.2,79.7,0.972,100,8.33,rain,0,0,36,26.1,265.5,1015.5,34.4,12.5,196.3,17,6,,2023-08-09T06:12:53,2023-08-09T21:17:58,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Amsterdam,2023-08-10,22.7,12.6,17.7,22.7,12.6,17.7,12.2,71.5,0,0,0,,0,0,28.8,13.5,229.4,1020.5,57.4,15.1,210.5,18.2,8,,2023-08-10T06:14:30,2023-08-10T21:16:02,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
